e1,e2,e3,e4,e5
-1.288531088,4.519793587,0.26320833,1.509493044,5.122104854
-0.620465857,4.48734037,0.429809024,1.779862134,5.240443004
-0.29581053,4.817560379,0.262684593,1.724496087,5.057183479
-0.310436313,4.841831883,-0.237107056,1.345154104,5.240706393
0.008456097,4.56241909,-0.399856696,0.641470503,5.122183828
-0.009993996,3.979480373,-0.228715741,-0.389024817,4.702879369
-0.363780651,3.759425339,0.275282877,-1.08012174,4.649670914
-0.382240411,3.229985573,0.442452664,-2.109050571,4.291994398
-0.067613537,3.05878368,0.946744901,-2.809447411,4.2977245
-0.090779177,3.24272537,1.118448066,-3.187995918,3.996189577
0.221018185,3.11111104,1.631461867,-3.24932568,4.056038256
0.196853456,2.665167348,2.486842848,-2.995962161,3.806618531
-0.161303682,2.573651565,3.01725613,-2.428310262,3.917184352
-0.182831518,2.163970201,3.228311323,-2.214394286,4.386286867
0.130011183,1.435509609,3.793247582,-2.350837134,4.545568586
0.106312608,1.055789724,4.043736658,-2.836350459,4.39822305
0.418823358,1.020391522,3.983584036,-3.001613289,4.613697162
1.067394002,1.326979611,4.283350794,-2.849842857,4.522623419
1.383223977,1.97533297,4.273756085,-3.051862137,4.126471594
1.370463263,2.296759751,4.625471127,-2.936936733,3.424606904
1.701707694,2.295481652,4.669785394,-2.506410487,3.083097659
1.706315511,1.973609841,4.409102687,-1.759508063,2.428467356
1.386438969,2.001293878,4.511948687,-1.36340565,2.128082893
1.412542991,1.706266312,4.308323673,-1.3136061,1.507966497
1.112117121,1.088704406,3.798924322,-0.937127674,0.566131435
1.15587366,0.146673243,3.650954251,-0.904222064,-0.030962658
0.871329794,-0.453189561,3.861474768,-0.541891147,-0.289117745
0.929388643,-0.716739347,4.429617587,-0.520605076,-0.212078268
1.3282909,-0.647770232,4.687555839,-0.167365715,-0.47224819
1.397714864,-0.918683495,4.639157119,-0.152784021,-1.069143385
1.140232847,-0.858317856,4.954395108,0.196129843,-1.333637871
1.226842848,-0.468408344,4.964719793,0.208691454,-1.269553728
1.655961008,-0.419258622,4.672297197,0.557878379,-1.549169613
1.757513114,-0.037687516,4.077189217,1.243769017,-2.172089162
1.534282896,0.00585972,3.845594151,1.597802268,-2.469519995
1.657347643,0.384558994,3.974108429,1.624380455,-2.445534291
1.454839898,1.098685127,3.792337032,1.325798735,-2.772157993
0.927557619,2.150614834,3.301145258,1.372697482,-2.779161071
0.74471132,2.874130583,2.499290228,1.092674133,-2.468707202
0.903056556,3.276068219,2.052954868,0.486029698,-2.510712652
1.401458021,3.361214851,1.957396466,0.221590787,-2.903322384
1.570210544,3.132255598,2.209931612,0.295594099,-2.97673838
1.412529438,3.259213873,2.139646404,0.035608641,-2.733566784
0.929508491,3.071106408,2.41840542,0.112872798,-2.844034635
0.790665473,2.568778652,3.04577964,-0.145028208,-2.63678898
0.322347763,2.420637611,3.35333943,-0.066827938,-2.782393245
0.194368574,1.953693436,3.345252272,-0.324931522,-3.279609459
-0.266960505,1.166958844,3.023576402,-0.248067028,-3.459421232
-0.391676291,0.727688674,3.057719878,0.162130882,-3.325149104
-0.853462286,0.631086694,3.445784973,0.23537803,-3.547375926
-0.982337016,0.874435235,3.518278893,0.645036609,-3.455821722
-0.78124947,0.786398526,3.277802233,1.391566306,-3.721284708
-0.251025967,0.368534116,2.724836521,2.477523696,-3.673839226
-0.061081381,-0.379724954,1.857755105,3.236948097,-3.315272651
-0.208106859,-0.790281115,0.672857517,3.676936717,-3.314455376
-0.020128047,-0.867850506,-0.165190233,3.80254475,-3.669288613
-0.168849653,-0.615053039,-1.334366247,3.616732441,-3.710263344
0.017691631,-0.703076248,-2.169191241,3.789430786,-3.439767363
0.538555827,-1.130348176,-2.677128931,3.650302394,-3.527239034
0.724141672,-1.226692583,-3.533851938,3.86960995,-3.301699358
0.577752468,-1.665484106,-4.072445224,3.777314885,-3.433055208
0.100573035,-1.776708294,-4.298635903,3.374896787,-3.250475927
-0.037593271,-1.563212055,-4.884908606,2.661720878,-2.754838554
0.160264359,-1.69612807,-5.163928663,2.304509028,-2.614450419
0.022494955,-1.503658995,-5.139716497,2.299052347,-2.826380944
-0.44965163,-1.657110721,-4.814196084,1.973052754,-2.719808648
-0.586266513,-1.484791131,-4.854879252,1.996630353,-2.29613799
-1.061096675,-1.658154139,-5.259924411,2.367816984,-2.224566786
-1.204253384,-1.505623315,-5.361523048,2.416436405,-1.832397601
-1.018780878,-1.698781705,-5.830016822,2.144929128,-1.119153069
-0.505600805,-2.236695494,-5.998537226,2.223708103,-0.75264117
-0.334172181,-2.450094723,-6.537155272,1.980896586,-0.728504028
-0.501308564,-2.342503449,-6.780200296,2.087209547,-0.373759264
-0.335170029,-2.585404186,-6.731465616,1.870858396,-0.358968142
-0.507569713,-3.178146358,-6.392667315,1.33253661,-0.681917282
-1.017467561,-3.452176109,-6.428932205,1.141190354,-0.671748358
-1.195190364,-3.411441928,-6.838418267,1.29353655,-1.001245008
-1.044003273,-3.057780282,-6.955351533,1.117768995,-0.999615367
-0.565050291,-3.060326662,-7.447946483,1.285453982,-1.339634564
-0.42800556,-3.41699786,-7.651674805,1.124874206,-1.350627006
-0.629897334,-3.458116879,-8.234356535,0.637111188,-1.034786999
-0.499110257,-3.186073006,-9.197032425,0.491755531,-1.062748833
-0.707664374,-2.601135606,-9.879810578,0.685785997,-1.432567078
-1.254742783,-2.37105983,-10.28971328,0.547543289,-2.144411528
-1.470921258,-2.492380424,-10.43177524,0.078265243,-2.530008363
-1.359717454,-2.293595453,-10.30903759,-0.722932835,-2.594004888
-1.593056887,-2.445554995,-9.922547071,-1.188248544,-2.338943213
-1.499692043,-2.947062702,-9.271369643,-1.322763143,-2.435234793
-1.751618875,-3.128942529,-9.011924053,-1.129467402,-2.881348812
-1.677747284,-2.994523126,-9.140983893,-1.279803921,-3.007769637
-1.950136402,-2.545015997,-8.995916651,-1.101951238,-2.817456234
-1.897882467,-2.449244365,-8.577656357,-1.267466572,-2.980968188
-1.522763568,-2.034513357,-7.885121279,-1.104615332,-2.827321802
-1.494790635,-1.300182751,-7.57743321,-1.285056336,-2.357602436
-1.141171038,-0.913809835,-6.987498672,-1.137147736,-2.240621786
-1.132237257,-0.870926919,-6.777160008,-0.662053385,-1.80344699
-0.7951901,-1.169151014,-6.278212128,-0.52944254,-1.715492297
-0.800599076,-1.13752329,-6.154556676,-0.065644715,-1.303715346
-1.146378523,-0.777962602,-5.73731536,0.059441269,-1.237972321
-1.161855198,-0.760890171,-5.025603672,0.519502748,-0.845164513
-0.849252061,-0.41337212,-4.683410341,0.644549264,-0.795463681
-0.879288191,-0.406009283,-4.706771296,0.437499603,-0.415747638
-1.250030699,-0.065874953,-4.425531426,0.569882116,-0.37640124
-1.290974055,-0.063681842,-3.839841851,0.369646369,-4.30E-03
-1.675102933,0.273485257,-3.616249206,0.508377063,0.700811987
-1.732080585,0.27486098,-3.751383645,0.984822031,1.070505367
-1.464400669,-0.057423101,-3.574689852,1.129097611,1.109257619
-1.542859586,-0.723358921,-3.08707475,0.944253589,0.819441594
-1.295293296,-1.054266806,-2.956618777,1.101848251,0.871940455
-1.392709616,-1.05437801,-2.510796322,0.930062697,0.594259221
-1.163006512,-0.725816562,-2.418484181,0.429909902,0.657423797
-1.27736533,-0.7392302,-2.006987055,0.270959741,0.388968895
-1.73437254,-0.421864686,-1.94578301,-0.220656945,0.460025887
-1.864138984,0.226195908,-1.562085501,-0.37517965,0.868918417
-1.669632912,1.206977883,-1.52582488,-0.866481693,1.616089565
-1.151698921,1.853795516,-1.164172554,-1.695530855,2.033387016
-0.979515401,2.172912627,-1.147396115,-2.194688337,2.125637045
-0.479285526,2.168531914,-0.802654536,-2.369311515,1.895566179
-0.320564577,1.842744484,-0.800462472,-2.222669488,2.014027059
-0.500244175,1.865745786,-1.138687304,-2.426032607,1.809266312
-0.346562438,1.565181284,-1.146608509,-2.30831323,1.952361123
-0.531412356,1.611569581,-0.826400489,-2.540940935,1.771671136
-0.38306593,2.003079119,-0.848737449,-2.45304814,1.938462968
-0.573445981,2.069512741,-0.540938976,-2.716193344,1.78122465
-1.101624242,1.813427177,-0.573841918,-3.329845073,1.301044102
-1.298046716,1.905533132,-0.274785447,-3.625646265,1.167295978
-1.166100268,1.67388161,0.356021823,-3.607695247,1.377046925
-0.707052112,1.78942632,1.320483034,-3.277980245,1.258851889
-0.590666382,1.580305137,1.951801047,-2.636371911,0.814065808
-0.143381319,1.04726885,2.256150861,-2.350163506,0.712514022
-0.035190265,0.859436567,2.907976518,-1.745594755,0.280747669
0.40748479,1.013537107,3.909104238,-1.490897534,0.188834507
0.514548086,1.508406937,4.593611283,-1.582422069,0.434078185
0.288802356,1.674336565,4.968221119,-2.018612463,0.34512535
0.401677342,2.185038774,5.037603461,-2.129536657,0.594290437
0.851759648,2.371068794,5.4722259,-2.588345649,0.510249922
0.968994349,2.905990854,5.604650889,-2.725453586,0.765328566
0.756255887,3.120793046,5.437890112,-2.543887948,1.359000925
0.884965573,3.019022587,5.639965101,-2.714464452,1.622140793
0.683090474,3.271750472,6.20993713,-2.566073043,2.229134902
0.822142667,3.208655532,6.481844827,-2.099841342,2.511113926
1.300867477,2.831426319,7.125955144,-1.984786378,2.47205122
1.449425479,2.809206433,7.477847344,-2.218109056,2.783847648
1.941481272,3.139763683,7.542095518,-2.128790885,3.4462633
2.107407271,3.822958904,7.321212323,-1.718362043,3.791272376
1.95041089,4.191106954,7.47978541,-1.656478715,3.82330511
2.141836973,4.248806685,7.352112953,-1.270219031,4.213785317
2.010398307,3.998556665,7.603568075,-1.22963394,4.293818485
1.557348658,3.440742372,7.568990242,-1.532358597,4.066055155
1.452125432,2.573648576,7.250174941,-1.507537796,3.531034058
1.021479336,1.393493273,7.310951672,-1.15713255,3.356036714
0.935255562,0.56449283,7.08498212,-1.15149124,3.537958803
1.190805809,0.079539347,6.572689331,-1.488462572,3.406307547
1.116917249,-0.066483821,6.437358951,-1.497384186,2.962302348
1.385849011,-0.547394679,6.676236706,-1.850957146,2.874469744
1.997143258,-0.693335064,6.62263637,-1.878714394,2.470441003
2.281892137,-0.50735691,6.943813636,-1.582959519,2.419435925
2.244079783,-0.661114927,6.973804996,-0.963869786,2.048980125
1.885576173,-0.48269934,7.380033912,-0.689996702,2.028824877
1.206126564,0.026909381,7.497537926,-0.757539376,1.686451186
0.873734661,0.198098725,7.32921389,-0.494073847,1.692019604
0.884254646,0.704847721,6.875894235,-0.57074352,2.043451087
1.235632981,0.877458021,6.80086418,-0.985906431,2.070330442
1.25724434,0.71915462,7.101700715,-1.069297811,1.774955176
1.621952536,0.901732246,7.777982932,-1.494242833,1.157497004
2.329887022,0.753487526,8.16639786,-1.590607624,0.216016045
2.712800234,0.946274471,8.271791948,-2.031658765,-0.382872871
2.775330189,0.808458703,8.096966426,-2.147496426,-0.645013236
2.52000982,0.341275791,7.642673469,-1.941001664,-0.574187643
2.617127853,-0.456161387,6.907629428,-2.083171411,-0.842797586
2.395121519,-0.916066786,6.552497157,-1.902415791,-1.450400382
2.524608032,-1.71422615,5.9081798,-1.399663923,-2.398662758
3.004254864,-2.182811919,4.972138659,-1.244080964,-3.02078008
3.164795686,-2.997422327,3.739820561,-1.432603364,-3.993059643
3.009418061,-3.490658462,2.204709719,-1.964273613,-4.649468997
2.539191126,-3.667916598,1.027549454,-2.169703932,-4.996551036
2.422786773,-4.201856392,0.199334015,-2.722688,-5.038788072
1.987384625,-5.093498314,-0.957741719,-2.954229492,-4.778566829
1.902300105,-5.677189632,-1.778177852,-2.867983412,-4.21616948
1.494594054,-5.959049768,-2.26930666,-3.135245726,-4.017897199
1.434059795,-5.943134573,-2.436439254,-3.085682032,-3.511841653
1.71821434,-6.298039313,-2.952973377,-3.390702699,-3.365532598
1.676144644,-6.357008178,-3.149818575,-3.380342156,-3.576030917
1.309697738,-6.788676134,-3.700162775,-3.056642629,-3.473018645
0.618595132,-6.927285005,-3.935537924,-3.088969487,-3.727191541
0.271031591,-6.775887032,-3.859645558,-2.805728159,-3.66857187
-0.407997775,-7.000633553,-4.143042913,-2.876791368,-3.968024438
-0.749934013,-6.935278461,-4.785280051,-2.630619825,-3.955994341
-1.429823903,-7.246468709,-5.119204585,-2.737492221,-3.634505447
-1.779081251,-7.268672801,-5.817313951,-2.525970441,-3.672416839
-1.802085648,-7.004105423,-6.213751791,-1.996759487,-3.398623797
-2.171518414,-7.117522422,-6.313375649,-1.818481517,-2.813374769
-2.217114836,-6.942451867,-6.118964133,-1.987954732,-2.584241773
-1.941295362,-6.479692463,-5.631209225,-1.833702807,-2.037921835
-2.0145596,-6.393130061,-5.515131014,-2.027149346,-1.842883009
-1.764901245,-6.014393083,-5.768039686,-1.896969356,-1.325551461
-1.863101009,-5.342855287,-5.72205373,-1.444427381,-1.155026183
-1.637227187,-5.042386301,-6.045821772,-1.339023155,-0.657576516
-1.758291649,-4.441829965,-6.072121842,-1.577999628,-0.502720066
-2.2249179,-4.20689579,-5.803216867,-1.490137996,-0.687377165
-2.367419339,-4.334181488,-5.239280591,-1.747475831,-0.539831045
-2.188854288,-4.82233212,-5.04525498,-1.678953239,-0.73198417
-1.690158698,-5.003481117,-5.218004552,-1.286243936,-0.592170411
-1.54036774,-4.880974844,-5.088627109,-1.239346042,-0.121616561
-1.066016439,-4.456056823,-5.325907453,-0.865270616,0.680572962
-0.936626722,-4.395862365,-5.261355336,-0.163711057,1.146607655
-1.14928637,-4.029517058,-4.896609147,0.197052158,1.281570806
-1.032516388,-3.356598924,-4.898752545,0.221394445,1.088455104
-0.587685111,-2.374597441,-4.597752512,0.582367809,1.238718199
-0.484691675,-1.078956872,-4.661587887,0.609350524,1.060528061
-0.720776149,-0.133265582,-4.420237603,0.975378121,1.225452797
-0.624542359,0.470317541,-4.542369069,1.009880715,1.061744475
-0.868215975,0.737671956,-4.35810508,1.385871956,1.241069491
-0.780462611,1.343370357,-4.536641102,1.432901971,1.091769133
-1.033533233,2.289075575,-4.40835777,1.823953353,1.285598483
-0.956173123,2.907945355,-3.974470856,2.559310088,1.150995518
-1.220661633,3.87631805,-3.234090943,3.641346736,1.359796642
-1.826518302,4.52807391,-2.853179191,4.404452609,1.240546662
-2.775369676,4.869715704,-2.827427243,4.855852554,0.794594113
-3.400512558,4.905685614,-2.484755158,5.669241853,0.691763107
-3.708195932,5.306334693,-1.824985138,6.179137673,0.929298676
-3.702598592,5.403885162,-1.515891864,6.391180042,1.506560438
-3.385792006,5.201106237,-1.553502941,6.308940722,1.754339638
-2.757730499,4.698667276,-1.265422638,6.599913611,1.676364811
-2.485705409,4.562762734,-1.322389403,6.597505969,1.944667341
-2.566013065,4.790556799,-1.722636354,6.969458862,1.888318067
-2.326970532,4.712921881,-1.795934636,7.715738564,1.509067865
-2.439113487,4.331417823,-1.544884416,8.17320329,1.476905571
-2.230860805,4.313680676,-1.640362777,8.347192968,1.789520768
-2.373032047,3.988945735,-1.410337694,8.903995965,1.776188666
-2.864373231,4.025685749,-0.855427246,9.18182074,2.109348752
-3.035609488,3.753108694,0.025868047,9.184725278,2.11850462
-2.889998393,3.840339601,0.566433404,8.914737291,2.476096186
-3.098378713,3.616662859,0.771771889,8.371863611,2.511918607
-2.990080941,3.751716616,1.316055257,7.554104698,2.228327659
-2.566492032,3.574944277,1.529848395,7.120083743,2.295596058
-2.496613648,3.756385477,1.416655192,6.401442828,2.041821446
-2.777926728,3.625720117,0.977860681,6.059914159,1.467442238
-2.739957279,3.85329647,0.883270725,5.425646998,0.570782634
-2.384569303,3.769105424,0.459516718,5.16270734,0.018619021
-2.381404151,3.374681423,0.376676769,4.600254069,-0.194575908
-2.058223078,3.338562529,0.632113944,4.404110673,-0.072263455
-2.085115454,3.658444407,1.225309043,3.902795278,-0.286566456
-2.460133394,3.664630851,1.4871214,3.76346198,-0.165935777
-2.513162982,4.02848698,1.421360979,3.314228913,-0.382498411
-2.246673974,4.080830562,1.700243366,3.2232636,-0.935496326
-1.66101204,4.493005158,2.323362911,2.818447679,-1.155523827
-1.424599342,4.59646801,2.621973659,2.768725823,-1.716791847
-0.863435322,4.394031021,3.270308875,2.401853737,-1.950030961
-0.646520734,4.554704391,3.600169233,1.717493649,-1.85888166
-0.770399661,4.408802586,3.615877814,1.383310635,-2.115201157
-0.562992536,3.957420143,3.319651229,1.395176061,-2.048057196
-0.02509066,3.199545981,3.380837771,1.080491317,-2.32938415
0.17389092,2.801038807,3.128210205,1.109882261,-2.288482842
0.708104121,2.087904092,3.231614786,0.810769068,-2.597346985
0.908025305,1.72733371,3.01992716,0.853974497,-2.585558292
0.77705344,1.715062848,3.163391655,1.237647246,-2.255156429
0.316469105,2.048904779,2.991042504,1.291358467,-2.276054246
0.19613886,2.058344955,3.173442919,1.017578338,-2.646269709
0.413189546,2.415854345,3.039836521,1.087236129,-2.695748453
0.296090035,2.451200574,3.261039668,0.8279852,-2.42693718
0.516977605,2.166736855,3.166559796,0.240272074,-1.84015883
1.075118093,2.232767495,3.427408776,-0.006873117,-1.603715077
1.301142819,1.977350864,3.373417198,-0.587889003,-1.043686202
1.19862787,2.071113353,3.006331882,-1.504338172,-0.158524782
1.439612845,1.842188464,2.99523005,-2.089116237,0.384743355
2.023464886,1.291187392,2.668225139,-3.018631559,0.591623782
2.281120325,1.086986827,2.694966396,-3.626150845,1.136312852
2.886687885,0.555639571,2.403562779,-3.917824256,1.34936182
3.171540498,-0.304176738,2.464115821,-4.566971411,1.904893656
3.139690045,-0.825124204,2.87488105,-4.906284536,2.133646509
3.462639532,-1.012604786,3.636213849,-4.940190876,2.03923686
3.470566607,-1.540641161,4.080733232,-4.671020378,2.293409757
3.165636226,-1.739730717,4.213544126,-4.766923064,2.225297189
3.217264772,-2.283790076,4.037656509,-4.558139122,2.506732786
3.623657826,-2.503600718,4.22267182,-4.045320409,2.467101681
3.715541373,-2.40273035,4.098695776,-3.895369155,2.778303242
3.495646848,-2.652673438,4.335676873,-4.105344538,3.440094358
3.633752846,-2.582716506,4.26407728,-4.005367644,3.784442187
3.459221022,-2.864467999,3.885508923,-4.265667861,3.815772692
2.972977294,-2.827504937,3.199472343,-4.216756022,3.536406642
2.843214585,-2.473696655,2.872393153,-3.860399867,2.946548944
3.067071474,-2.472634561,2.900271424,-3.864955603,2.044301018
2.973939283,-2.822206631,2.611357411,-3.559327263,1.495463302
2.565307635,-3.522400059,2.005830618,-3.612569014,1.294653179
1.840547084,-3.905437281,1.751743205,-3.353601325,0.768017846
1.466940966,-3.976006368,1.845460978,-3.452029046,0.584834894
1.44013226,-4.4056893,2.285440207,-3.236868909,0.741852939
1.757842671,-4.525951856,2.401863129,-3.378162045,0.567191128
1.74936758,-4.339719491,2.197617634,-3.205086759,0.732567617
1.41677344,-3.847809267,2.343571947,-3.388030601,0.566151659
1.430422185,-3.717511029,2.168280478,-3.256393005,0.068999258
1.117737406,-3.945989394,2.342838555,-2.811397216,-0.089212623
0.478804318,-3.863317212,2.195958325,-2.721689298,0.08840051
0.182230394,-3.471036823,1.728786086,-2.984638561,-0.069938716
0.224053363,-2.76857876,1.610562982,-2.929792356,0.107669314
0.602414254,-2.422651237,1.168031077,-2.558898996,0.62022568
0.646801252,-2.429118359,0.400415251,-2.541360565,0.798071639
0.359620799,-2.785912713,-0.024536059,-2.204954752,1.315198175
0.411885967,-2.822977375,-0.111581752,-2.219583523,1.502003101
0.801802737,-2.54267623,0.136607625,-1.913015818,1.361816564
0.858937163,-1.945249828,0.048703848,-1.285343098,0.895848038
0.585778581,-1.698852142,-0.373726767,-1.004897665,0.773746401
0.653385127,-1.799891877,-1.131240049,-0.397266534,0.32195428
0.389318115,-1.576428044,-1.555724994,-0.131298634,0.2103958
-0.205991982,-1.029117089,-1.652028207,0.467543738,0.436252693
-0.463467449,-0.826985911,-2.093394711,0.730169741,0.328049637
-0.386854978,-0.966675179,-2.880406673,0.660368142,0.55797811
0.022210321,-1.44693214,-3.345461874,0.259815113,0.454592578
0.093454784,-1.597948476,-3.493764064,0.198791082,0.690099529
-0.170550504,-2.09336056,-3.328423113,-0.195979458,1.263852334
-0.098576792,-2.263605159,-3.519782602,-0.25410865,1.506592455
0.307708933,-2.111920105,-3.397383904,-0.648862208,1.422008886
0.377983656,-1.639422772,-3.631839539,-0.709832212,1.682187547
0.785584399,-1.51536594,-4.222425933,-1.110261764,1.616064379
0.860187354,-1.066419206,-4.501261576,-1.17980739,1.225329641
0.604393408,-0.291770927,-5.141046676,-0.921040551,1.180022221
0.689372487,0.811486184,-5.474948584,-1.005024557,1.477748032
0.442796735,1.577525143,-5.507371492,-0.759479736,1.447608542
0.535932074,2.013322482,-5.240629553,-0.184944247,1.76205455
0.96723995,2.123821709,-5.342171841,0.720160632,1.750363614
1.066554209,1.91186856,-5.142932235,1.288714009,1.414580949
0.836636221,1.378184899,-5.311049231,1.526446748,1.425047147
0.278123355,1.191726177,-5.177710705,1.437016306,1.109165625
0.060232717,1.349240478,-5.411555464,1.021962786,1.137543033
0.17948219,1.178966743,-6.011825786,0.951239272,1.508236823
0.634501415,1.35248834,-6.312449732,1.222292768,1.550790502
0.755264389,1.868756619,-6.317620185,1.834683793,1.93811655
0.544664524,2.058267261,-6.695569983,2.119474294,1.99997245
0.674186148,1.924380399,-6.780191332,2.080642961,1.738884841
0.471771892,1.468334751,-6.574153126,2.390308797,1.825566558
-0.061752134,1.359593444,-6.07804447,2.377958748,2.258431291
-0.25692533,1.595379578,-5.956119617,2.045630344,2.367610371
-0.787877849,1.504460475,-5.539212554,1.393236394,2.826126306
-0.985063969,1.758847349,-5.493086152,1.088872599,2.964503377
-1.522574351,1.687466643,-5.148239292,1.128572647,2.785780165
-1.730960968,1.962390829,-5.171590001,1.510463571,2.290873836
-1.613698039,1.912734926,-4.893524462,1.564156436,2.148456921
-1.84256946,1.540294209,-4.31419422,1.292122594,1.685406807
-1.746382467,1.515089957,-4.099642611,0.694707985,0.900779435
-1.997010496,1.834854548,-3.577971758,0.440727855,0.461985725
-2.593864869,2.499430247,-3.416521027,-0.144231317,-0.306470481
-2.868145203,2.840370665,-3.612265925,-0.391034226,-0.736640171
-2.823784831,3.532093591,-3.494841739,-0.30335837,-0.833358051
-2.462603574,3.906781547,-3.065562429,-0.55353091,-0.599365802
-2.454145879,3.969066469,-2.992977795,-0.470232751,-0.705980199
-2.126186022,3.721479796,-3.27456387,-0.725799273,-1.151745451
-2.148737172,3.164436034,-3.240153163,-0.64895543,-1.266601485
-2.519825832,2.965406029,-2.891626966,-0.241332195,-1.72403665
-2.569342569,3.121130714,-2.228746862,-0.173166747,-1.854161358
-2.299734512,2.960679111,-1.918974944,0.228862377,-1.659946424
-2.38133094,3.154726707,-1.958356321,0.294411222,-1.142238468
-2.14235308,3.032565572,-1.674669003,0.026017374,-0.970221862
-1.58333486,3.265103417,-1.068167094,-0.575903995,-0.470097962
-0.702694718,3.181909152,-0.807442659,-0.842271554,-0.31142541
-0.167259753,2.784536217,-0.88877954,-0.776901681,-0.491095991
0.028384695,2.742013166,-0.639859432,-0.381497975,-0.337347232
-0.112414455,2.382114918,-0.061202537,-0.326348413,0.148678691
0.082355373,1.704552468,0.178055628,-0.60898751,0.297194417
0.611805124,1.377048739,0.752317376,-0.55830169,0.111259613
0.806384513,0.725075006,0.992313361,-0.84682681,-0.408184805
0.669455922,0.417055486,1.572412213,-0.80350212,-0.591538618
0.872967065,0.448968771,1.823432764,-1.10086876,-0.442087676
0.745338203,0.818893471,1.749126283,-1.06795173,0.039000353
0.958562622,0.856271788,1.351127851,-1.377299749,0.181922542
0.841132033,0.563466541,1.299369105,-1.35806092,-0.010299037
1.065085612,-0.059284354,1.591418068,-1.682790738,0.134015208
1.629694235,-0.343113246,1.556371727,-1.680804007,-0.057125468
1.865692212,-0.962705879,1.866607457,-2.024658035,0.087968301
1.776735401,-1.249077568,1.85141114,-2.043887152,-0.102688119
1.364362197,-1.206186435,2.18317648,-1.740738597,0.04259997
0.627986109,-1.506474848,2.86180636,-1.785624786,0.522629427
0.235482831,-1.479066579,3.219074559,-2.176705303,0.667537653
0.18230686,-1.796420006,3.25947214,-2.243841793,0.480369552
-0.204769872,-2.458363734,2.985383692,-1.989596112,-0.037950682
-0.255308816,-2.79642224,3.066610223,-2.084596573,-0.88861903
-0.642527368,-2.814944219,2.831794082,-1.856989484,-1.404136416
-0.695970023,-3.186034586,2.951151638,-1.977665693,-2.260599236
-0.418101252,-3.239942708,3.423287824,-1.774868412,-2.790623836
0.190738689,-2.979144528,3.579139721,-1.249384393,-3.669984865
0.46156412,-3.073546493,3.421868852,-1.070292137,-4.231963012
0.398205018,-2.851863953,2.95251981,-0.563783558,-4.482449527
0.6731359,-2.98439673,2.839433008,-0.399344912,-5.09394185
0.61519818,-2.799999765,3.079844568,-0.573834768,-5.399426329
0.896871286,-2.969289205,3.673077233,-1.086224834,-6.070856549
0.847057543,-2.821304406,3.950872553,-1.266861993,-6.442546053
0.467560066,-2.357169146,3.917215942,-1.119031086,-6.519186751
0.428752612,-2.245737171,3.573985062,-1.314488902,-6.969322258
0.057518384,-1.814108275,3.589926937,-1.181689854,-7.127532064
-0.6463908,-1.731730431,3.293758195,-0.721895233,-6.997007149
-1.014547975,-1.325599912,2.685578515,-0.604859195,-6.578865529
-1.051416482,-1.26560257,2.432894813,-0.157018685,-5.872161651
-0.759356793,-0.878681905,2.532112702,-0.048360681,-5.539630049
-0.138604148,-0.835038491,2.981719082,0.394695021,-5.577420632
0.142007357,-0.461594696,3.782299642,0.50205599,-5.983684979
0.7571333,-0.428766406,4.936510258,0.276526612,-6.091472622
1.037765389,-0.734228314,5.779898175,0.389539909,-6.570216375
0.987817283,-0.707015773,6.3203386,0.8396835,-6.754042379
0.609090283,-1.019794521,6.563688422,0.956902352,-6.64632432
0.571925837,-1.001672321,6.513740102,1.414767925,-6.248356944
0.203236548,-1.325313898,6.837953814,1.543330548,-6.224980622
0.173525238,-1.319942168,6.87021664,2.016091697,-5.90781225
0.480483905,-0.987645461,7.27814115,2.163331792,-5.962926327
0.453149007,-0.998961483,7.396610781,2.658441106,-5.72187401
0.093469625,-1.35184214,7.893124553,2.832069211,-5.185032667
-0.598729527,-1.375691773,8.103891384,2.687485845,-5.017651198
-0.954950412,-1.743353599,8.032476634,2.22584147,-4.549102782
-0.979578794,-1.784411894,7.680396604,2.116101034,-4.44605273
-0.674896115,-2.171680631,7.047117259,1.685300833,-4.037484047
-0.711726149,-2.905404525,6.130080266,1.602968452,-3.991148044
-1.088177948,-3.31768755,5.589710704,1.196044457,-4.304695562
-1.133758362,-3.413386184,4.754683792,1.134467421,-4.308931986
-0.850884156,-3.195257049,4.288326586,1.415742828,-4.005989618
-0.910476169,-2.663937274,4.185967664,1.368859876,-4.064495311
-0.640089631,-2.487537393,3.776317677,1.666181746,-3.813799194
-0.710787958,-2.662911892,3.058667993,1.636857396,-3.923138143
-0.450159252,-2.518946659,2.699335156,1.282817528,-3.721977119
0.141345762,-2.726750041,2.694123935,1.274333046,-3.211051648
0.394635657,-2.615420306,3.040900323,0.938648885,-2.388988009
0.313428523,-2.186332241,3.739626328,0.946296883,-1.921909791
-0.100669271,-1.438739541,4.122646261,0.624529179,-1.804944723
-0.17740628,-1.040021272,4.194656091,-0.026607239,-1.364929636
0.080610806,-0.985644002,3.958252999,-0.338441636,-0.601094693
2.12E-03,-0.602502406,3.413918939,-0.315053975,0.489427077
0.259528592,-0.560909809,3.228981108,-0.62918518,1.240803007
0.181560062,-0.187750361,2.73085712,-0.609919618,1.659885272
0.44061513,-0.153500071,1.918295981,-0.92999098,2.422091375
0.365427634,0.21495335,1.457870901,-0.918541449,2.859519314
-0.042358129,0.24705005,1.344712916,-1.248299353,2.977168255
-0.783221421,-0.054884058,0.905487143,-1.248510235,2.777938254
